sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_6-p-10,50,50,100,0.75,87,0.01073908805847168,one_over_p,nrm,U,nrm_U,rbf,0.7082189859950394,0.00416747579738838,0.08334951594776759,0.1
sim_par_6-p-10,50,50,100,0.75,87,0.005078792572021484,one_over_p,nrm,V,nrm_V,rbf,0.7324421984842696,0.003102844649811924,0.062056892996238476,0.1
sim_par_6-p-10,50,50,100,0.75,87,0.0044231414794921875,one_over_p,ipr,U,ipr_U,rbf,0.7126407378033663,0.00416747579738838,0.08334951594776759,0.1
sim_par_6-p-10,50,50,100,0.75,87,0.004965305328369141,one_over_p,ipr,V,ipr_V,rbf,0.6830234758770739,0.003102844649811924,0.062056892996238476,0.1
sim_par_6-p-10,50,50,100,0.75,87,0.09213924407958984,numerical,ipr,U,ipr_U,rbf,0.7203868822497483,0.0036657315845703324,0.07331463169140665,0.03600635777798121
sim_par_6-p-10,50,50,100,0.75,87,0.06683349609375,grid,ipr,U,ipr_U,rbf,0.7209286247685462,0.0036690870223252767,0.07338174044650553,0.031912701018271865
sim_par_6-p-10,50,50,100,0.75,87,3.190823554992676,bootstrap_var,ipr,U,ipr_U,rbf,0.7139184536083081,0.004041832695820559,0.08083665391641118,0.089668228867278
sim_par_6-p-10,50,50,100,0.75,87,3.25596284866333,bootstrap_mse,ipr,U,ipr_U,rbf,0.7177555040225769,0.0037401176113992006,0.07480235222798401,0.05737153674719052
sim_par_6-p-10,50,50,100,0.75,87,0.07273554801940918,distance,ipr,U,ipr_U,rbf,0.7209286247685462,0.0036690870223252767,0.07338174044650553,0.031912701018271865
sim_par_6-p-10,50,50,100,0.75,87,0.06921553611755371,distance,ipr,V,ipr_V,rbf,0.716499115392708,0.0036047821308748578,0.07209564261749715,0.007052979470243469
sim_par_6-p-10,50,50,100,0.75,87,0.06858158111572266,numerical,ipr,V,ipr_V,rbf,0.6305852766459596,0.002491470189842122,0.04982940379684244,0.2
sim_par_6-p-10,50,50,100,0.75,87,0.07032966613769531,grid,ipr,V,ipr_V,rbf,0.6874879616914935,0.0031189500369867024,0.06237900073973405,0.089668228867278
sim_par_6-p-10,50,50,100,0.75,87,3.1629796028137207,bootstrap_var,ipr,V,ipr_V,rbf,0.6874879616914935,0.0031189500369867024,0.06237900073973405,0.089668228867278
sim_par_6-p-10,50,50,100,0.75,87,3.238913059234619,bootstrap_mse,ipr,V,ipr_V,rbf,0.6999880680276894,0.0031651157768821736,0.06330231553764347,0.05737153674719052
sim_par_6-p-10,100,100,200,0.75,87,0.008328676223754883,one_over_p,nrm,U,nrm_U,rbf,0.7581388543179739,0.002816566453548292,0.11266265814193169,0.1
sim_par_6-p-10,100,100,200,0.75,87,0.007966279983520508,one_over_p,nrm,V,nrm_V,rbf,0.7703754057818222,0.002280636527526232,0.09122546110104927,0.1
sim_par_6-p-10,100,100,200,0.75,87,0.007927417755126953,one_over_p,ipr,U,ipr_U,rbf,0.7603943997429481,0.002816566453548292,0.11266265814193169,0.1
sim_par_6-p-10,100,100,200,0.75,87,0.007841110229492188,one_over_p,ipr,V,ipr_V,rbf,0.7342697291280718,0.002280636527526232,0.09122546110104927,0.1
